StoreCode,DTS,Shift,Day Type,Day,Month,Date,Year,Time,TicketCode,PartySize,MenuCateogry,MenuItem,ItemPrice,ItemQty
YALEV6B6K4,01/02/2019 7:00PM,Dinner,Weekend,Wednesday,1,2,2019,7:00PM,YALE0019,5,BREADS,ONION KULCHA,5,1
YALEV6B6K4,01/02/2019 7:00PM,Dinner,Weekend,Wednesday,1,2,2019,7:00PM,YALE0019,5,DESSERTS,MALPURA,8,1
YALEV6B6K4,01/02/2019 7:00PM,Dinner,Weekend,Wednesday,1,2,2019,7:00PM,YALE0019,5,BREADS,GARLIC NAAN,3.5,2
YALEV6B6K4,01/02/2019 7:00PM,Dinner,Weekend,Wednesday,1,2,2019,7:00PM,YALE0019,5,BREADS,GARLIC NAAN,3.5,2
YALEV6B6K4,01/02/2019 7:00PM,Dinner,Weekend,Wednesday,1,2,2019,7:00PM,YALE0019,5,BREADS,NAAN,2.75,1
YALEV6B6K4,01/02/2019 7:00PM,Dinner,Weekend,Wednesday,1,2,2019,7:00PM,YALE0019,5,CHICKEN SPECIALS,CHICKEN KORMA,18,1
YALEV6B6K4,01/02/2019 7:00PM,Dinner,Weekend,Wednesday,1,2,2019,7:00PM,YALE0019,5,CHICKEN SPECIALS,BUTTER CHICKEN,18,1
YALEV6B6K4,01/02/2019 7:00PM,Dinner,Weekend,Wednesday,1,2,2019,7:00PM,YALE0019,5,BREADS,GARLIC NAAN,3.5,1
YALEV6B6K4,01/02/2019 7:00PM,Dinner,Weekend,Wednesday,1,2,2019,7:00PM,YALE0019,5,Starter,MASALA CHICKEN WINGS,14,1
YALEV6B6K4,01/02/2019 7:00PM,Dinner,Weekend,Wednesday,1,2,2019,7:00PM,YALE0019,5,Starter,GOBI MANCHURIAN,14,2
YALEV6B6K4,01/02/2019 7:00PM,Dinner,Weekend,Wednesday,1,2,2019,7:00PM,YALE0019,5,DESSERTS,GULABJAMUN,6,2
YALEV6B6K4,01/02/2019 7:00PM,Dinner,Weekend,Wednesday,1,2,2019,7:00PM,YALE0019,5,Starter,FISH PAKORA,14,2
YALEV6B6K4,01/02/2019 7:00PM,Dinner,Weekend,Wednesday,1,2,2019,7:00PM,YALE0019,5,RICE SPECIALS,RICE,5,1
YALEV6B6K4,01/02/2019 7:00PM,Dinner,Weekend,Wednesday,1,2,2019,7:00PM,YALE0019,5,DESSERTS,GULABJAMUN,6,1
YALEV6B6K4,01/02/2019 7:00PM,Dinner,Weekend,Wednesday,1,2,2019,7:00PM,YALE0019,5,SEAFOOD SPECIALTIES,FISH KORMA,19,1
YALEV6B6K4,01/02/2019 7:00PM,Dinner,Weekend,Wednesday,1,2,2019,7:00PM,YALE0019,5,VEGETABLE SPECIALS,SARSON DA SAAG,15,1
YALEV6B6K4,01/02/2019 7:00PM,Dinner,Weekend,Wednesday,1,2,2019,7:00PM,YALE0019,5,BREADS,GARLIC NAAN,3.5,2
YALEV6B6K4,01/02/2019 7:00PM,Dinner,Weekend,Wednesday,1,2,2019,7:00PM,YALE0019,5,BREADS,SPINACH NAAN,6,1
YALEV6B6K4,01/02/2019 7:00PM,Dinner,Weekend,Wednesday,1,2,2019,7:00PM,YALE0019,5,VEGETABLE SPECIALS,PANEER VINDALOO,16,1
YALEV6B6K4,01/02/2019 8:30PM,Dinner,Weekend,Wednesday,1,2,2019,8:30PM,YALE0020,2,Starter,COCKTAIL CHICKEN SAMOSAS,14,1
YALEV6B6K4,01/02/2019 8:30PM,Dinner,Weekend,Wednesday,1,2,2019,8:30PM,YALE0020,2,CHICKEN SPECIALS,CHICKEN TIKKA MASALA,18,1
YALEV6B6K4,01/02/2019 8:30PM,Dinner,Weekend,Wednesday,1,2,2019,8:30PM,YALE0020,2,DESSERTS,RASMALAI,6,1
YALEV6B6K4,01/02/2019 8:30PM,Dinner,Weekend,Wednesday,1,2,2019,8:30PM,YALE0020,2,VEGETABLE SPECIALS,SARSON DA SAAG,15,1
YALEV6B6K4,01/02/2019 8:30PM,Dinner,Weekend,Wednesday,1,2,2019,8:30PM,YALE0020,2,DESSERTS,GULABJAMUN,6,1
YALEV6B6K4,01/02/2019 8:30PM,Dinner,Weekend,Wednesday,1,2,2019,8:30PM,YALE0020,2,VEGETABLE SPECIALS,KADAHI PANEER,16,1
YALEV6B6K4,01/02/2019 8:15PM,Dinner,Weekend,Wednesday,1,1,2019,8:30PM,UBER005,na,BREADS,ONION KULCHA,5,2
YALEV6B6K4,01/02/2019 8:15PM,Dinner,Weekend,Wednesday,1,1,2019,8:30PM,UBER005,na,RICE SPECIALS,RICE,5,1
YALEV6B6K4,01/02/2019 8:15PM,Dinner,Weekend,Wednesday,1,1,2019,8:30PM,UBER005,na,BREADS,TANDOORI ROTI,2.75,1
YALEV6B6K4,01/02/2019 8:15PM,Dinner,Weekend,Wednesday,1,1,2019,8:30PM,UBER005,na,BREADS,NAAN,2.75,4
YALEV6B6K4,01/02/2019 8:15PM,Dinner,Weekend,Wednesday,1,1,2019,8:30PM,UBER005,na,VEGETABLE SPECIALS,KADAHI PANEER,16,2
YALEV6B6K4,01/02/2019 8:15PM,Dinner,Weekend,Wednesday,1,1,2019,8:30PM,UBER005,na,BREADS,GARLIC NAAN,3.5,2
